0,0.0090539484788971
0.38094413828452,0.0358104614352192
-0.128504277153256,0.0909044843725415
0.149063105445629,0.10552261343432
0.241457726067691,0.176953246329353
-0.0278840629825943,0.214240790375931
0.63061161830007,0.240227183812779
0.162072773402049,0.284956504407136
0.128288821302757,0.332020360396051
0.676490666772625,0.355978074527979
0.261886172621537,0.406693153318039
0.453419534102934,0.44843319608173
0.278657557125716,0.48456452586155
0.702419157250242,0.502567446764118
1.00369464100727,0.555880752557338
0.609338473535851,0.575747850169887
0.202448475932269,0.635299742203854
1.14309088415229,0.670306986424849
0.58971507912997,0.718821407192756
0.851834252551644,0.764631477499563
0.785101221340588,0.810185810447375
0.658826667203765,0.838243081279694
1.09792876676207,0.880492633648239
0.93341779212783,0.932434857085156
0.61429882073029,0.975913064155254
1.32855372743491,1.00267025319383
1.14074012463697,1.05056920738745
0.899899926148922,1.07104276713881
0.414631207000885,1.13945850483565
1.46633704530764,1.15186655706341
0.959152219705465,1.19058093513395
1.17182510052785,1.24660377883984
1.5670539138029,1.27919824897793
1.23119814987088,1.30053082502278
1.47714474820717,1.37322251980791
1.21754692805438,1.40853145399322
1.79269420816834,1.46021940312951
1.27083713503516,1.48361823533079
1.33546424017886,1.52865144010522
1.71365770021896,1.54586957782361
1.51099175036521,1.62281906650816
1.45858225300121,1.66910217501726
1.95632017232748,1.67532049995873
1.81775959651746,1.71147375201271
1.34253982095361,1.77227319943349
2.09518302609287,1.78606803021085
1.71129789224035,1.84188507061106
1.98058101200934,1.87834552787112
2.11879316565222,1.93014427635529
1.82264437577131,1.93583862860676
1.6630195853536,2.00151481007197
2.25365889944903,2.04321419981557
1.97421369821573,2.05826539050695
1.97512005275526,2.11805073792904
2.17642107543326,2.16772114673103
2.33278351257857,2.18434394111004
2.35136040356405,2.23631795705905
2.33161806337369,2.28241570345413
2.09803956077967,2.31358692895863
2.69317419620391,2.37930582706684
2.41416746672157,2.4094423915311
2.04321013999972,2.43289756478653
2.65092176143881,2.48406962479721
2.53299177706871,2.53385266378109
2.56592275766958,2.56304610737062
2.66096703991934,2.60683446493694
2.75469040196641,2.64789252379524
2.37750974886436,2.68907067780528
2.35704848699467,2.70376748162625
3.05385756361431,2.75169449334615
2.8016888546633,2.79566941394345
2.81729580565657,2.82039660062986
2.89389137964852,2.86279628457378
2.62252532679823,2.92438897153824
3.46542143203978,2.9644044831918
2.92384234106876,3.01134653598238
3.11841788017069,3.04448655924724
2.90022019414153,3.07059016586569
3.190351132801,3.1198070427712
3.24389564716641,3.15120707846293
3.03296096908572,3.21064162785207
3.65427455802481,3.22145784869606
3.11660301434819,3.29054700077947
3.29228544915219,3.32611256940243
3.15327166399264,3.36948728641534
3.56531905806809,3.39289928587689
3.51241504620591,3.44241916805578
3.66302221333411,3.47949643347379
3.58745729037187,3.50145908968588
3.2273722110023,3.56594919546581
3.8183444046463,3.60543145882679
3.52160781743011,3.63088072912217
3.6679989827742,3.69521744622494
3.68482474020744,3.69833868696201
3.97880400597036,3.75495634299845
3.49038162034281,3.79520379287983
3.98787593959848,3.83124137994116
3.91692036869878,3.87185217271502
3.806187880553,3.92592787829822
4.43268726507119,3.94927691652581
3.59047920465771,4.00084529012283
4.20592462343319,4.03478296676947
3.95096217235649,4.07842475621492
3.35921292970733,4.1437134871243
4.45926119993694,4.15335040685246
4.3321044981225,4.21086698137954
4.03222815682524,4.24046471871232
4.53806074805619,4.28038631274231
4.2259185224151,4.2966514602525
4.42386754234287,4.37252677377318
4.21573317633816,4.40189628950008
4.61107328052228,4.43467381912247
4.36581060345339,4.48045930296206
4.5321344455982,4.51866227586723
4.33329960975996,4.58248230649633
4.87713453621209,4.58641695407362
4.62996652219402,4.63310895195735
4.75939768500329,4.68322511440833
4.6865904436193,4.74275401180445
4.64193473398795,4.76315799048277
5.10644810204049,4.81363570112316
5.16769797891582,4.84923602892974
4.43579027828264,4.88882278987067
5.1491460318364,4.93580048068859
4.72884354496819,4.98811761697622
4.96270815174654,5.00181114099437
4.97192921671224,5.03644091760723
5.37953628194708,5.08229746433786
5.02266662452332,5.11627940146906
5.25959720183025,5.13163553712712
5.21082005705489,5.19857706843841
5.02547147361909,5.24205969832083
5.46461393046272,5.27550483788279
5.31379781214848,5.31733855982308
5.32442690629849,5.37517091558751
5.09257474371879,5.40101267363844
5.41136786389128,5.43963309828488
5.86414034394826,5.47188406400857
5.31693644951544,5.51316158933361
5.71797680424433,5.55876173197713
5.57236644554494,5.60156989828608
5.48361155817822,5.64476895244286
5.88620667969509,5.70006744362781
5.91675368177054,5.7366475541311
5.64831438798099,5.74530818687896
5.65063189366459,5.82155658796247
5.76980727519955,5.82790611170519
6.11537895165765,5.91155351155181
5.94504989374183,5.92244561935031
5.88890297040344,5.95461600003545
5.78706671818977,5.97519487534293
6.07851751644511,6.03511604126268
6.2642905770961,6.09892495544391
5.91221150402075,6.11493589461954
6.26766104374119,6.15446759945881
6.19904317009476,6.18388694332842
6.207070780703,6.22559381982992
6.28506242073404,6.27289845163873
6.39905267251548,6.32441823603639
6.31330275055399,6.33469196198754
6.28144707736747,6.40818967396924
6.85915937831655,6.43409585132231
6.22804608910939,6.48987059135964
6.69819802129397,6.51994666984953
6.36375942622603,6.55456733379749
6.63839288710035,6.60616983997116
6.75324904385691,6.64619916933011
6.59345668016116,6.70485197425726
6.54619788560515,6.70403184083017
6.88899128217746,6.75138478772784
6.83673602904732,6.78498605148617
6.95143824865726,6.83300352063554
6.85625633795607,6.87379788235983
6.74819260964043,6.91458286532593
6.989777219198,6.95424540409161
7.04752144217774,6.99373660515252
7.0279039008954,7.03708995462144
7.12583938253575,7.08525523716574
7.17118684696917,7.13366728682647
7.08800251062738,7.15552128403765
7.08989681736261,7.22242592806796
7.5061344075107,7.25071034537432
7.31322456157832,7.29496758866987
7.22890502166538,7.30797112927959
7.52537608768155,7.337564764763
7.28246076459003,7.40401221187574
7.33312868441771,7.44422554588627
7.49829050613838,7.45913464428481
7.47758325992168,7.5017655862815
7.76981527653072,7.56432045283781
7.57235687487104,7.61271916020651
7.53770458555142,7.65664487517365
7.78852567824344,7.66873121818654
7.28287032911281,7.72741983081392
8.17383567957154,7.7675379126308
7.92400557112551,7.7996063785413
7.54327652285782,7.82709160395497
7.74897090858319,7.86644602864027
7.98016458517885,7.92908752877988
7.92166369643921,7.9393579307804
8.04754632654137,7.99638066089419
8.34731502698151,8.04172388974667
